TIME,NAME,CHANNEL,TUBE,SIGNAL
11.3193,GSS Female,3,1,146.35
11.3275,Wild Fly,2,2,268.403
11.3883,GSS Female,3,2,275.569
11.397,Wild Fly,2,3,202.119
11.4579,GSS Female,3,3,236.48
11.4661,Wild Fly,2,4,105.77
11.5266,GSS Female,3,4,149.098
11.5353,Wild Fly,2,5,94.2884
11.5959,GSS Female,3,5,162.054
11.6043,Wild Fly,2,6,89.841
11.6653,GSS Female,3,6,163.054
11.6738,Wild Fly,2,7,118.999
11.7345,GSS Female,3,7,143.809
11.7434,Wild Fly,2,8,134.426
11.8039,GSS Female,3,8,128.411
12.3786,Wild Fly,2,1,103.72
12.4391,GSS Female,3,1,146.35
12.4477,Wild Fly,2,2,295.57
12.5077,GSS Female,3,2,298.997
12.5168,Wild Fly,2,3,217.354
12.5781,GSS Female,3,3,255.483
12.5862,Wild Fly,2,4,106.839
12.6469,GSS Female,3,4,151.275
12.6552,Wild Fly,2,5,94.2884
12.7161,GSS Female,3,5,163.127
12.7243,Wild Fly,2,6,90.8736
12.7851,GSS Female,3,6,165.199
12.7933,Wild Fly,2,7,121.087
12.8534,GSS Female,3,7,143.809
12.8622,Wild Fly,2,8,135.743
12.9227,GSS Female,3,8,127.367
13.4961,Wild Fly,2,1,104.778
13.5567,GSS Female,3,1,148.44
13.565,Wild Fly,2,2,318.389
13.6256,GSS Female,3,2,324.658
13.6341,Wild Fly,2,3,233.604
13.6946,GSS Female,3,3,275.542
13.7033,Wild Fly,2,4,105.77
13.7634,GSS Female,3,4,151.275
13.7718,Wild Fly,2,5,94.2884
13.8325,GSS Female,3,5,163.127
13.8408,Wild Fly,2,6,89.841
13.9015,GSS Female,3,6,165.199
13.91,Wild Fly,2,7,121.087
13.9711,GSS Female,3,7,144.859
13.9799,Wild Fly,2,8,135.743
14.0405,GSS Female,3,8,127.367
14.6136,Wild Fly,2,1,104.778
14.6744,GSS Female,3,1,149.486
14.6828,Wild Fly,2,2,347.729
14.7432,GSS Female,3,2,354.781
14.7519,Wild Fly,2,3,251.886
14.8128,GSS Female,3,3,297.712
14.8211,Wild Fly,2,4,106.839
14.8821,GSS Female,3,4,150.187
14.8904,Wild Fly,2,5,94.2884
14.9513,GSS Female,3,5,164.2
14.96,Wild Fly,2,6,89.841
15.0203,GSS Female,3,6,165.199
15.0289,Wild Fly,2,7,121.087
15.0897,GSS Female,3,7,144.859
15.0985,Wild Fly,2,8,137.061
15.1599,GSS Female,3,8,128.411
15.7332,Wild Fly,2,1,104.778
15.7938,GSS Female,3,1,149.486
15.8021,Wild Fly,2,2,373.809
15.8626,GSS Female,3,2,388.25
15.872,Wild Fly,2,3,270.168
15.9323,GSS Female,3,3,324.105
15.9405,Wild Fly,2,4,106.839
16.0018,GSS Female,3,4,151.275
16.0101,Wild Fly,2,5,94.2884
16.071,GSS Female,3,5,164.2
16.0793,Wild Fly,2,6,90.8736
16.1401,GSS Female,3,6,166.272
16.1487,Wild Fly,2,7,120.043
16.2091,GSS Female,3,7,145.909
16.2177,Wild Fly,2,8,137.061
16.2779,GSS Female,3,8,128.411
16.8519,Wild Fly,2,1,105.837
16.9129,GSS Female,3,1,149.486
16.9211,Wild Fly,2,2,408.582
16.9815,GSS Female,3,2,423.952
16.9902,Wild Fly,2,3,288.451
17.0513,GSS Female,3,3,351.553
17.0595,Wild Fly,2,4,106.839
17.1223,GSS Female,3,4,152.363
17.1305,Wild Fly,2,5,94.2884
17.1909,GSS Female,3,5,165.273
17.1992,Wild Fly,2,6,90.8736
17.2599,GSS Female,3,6,166.272
17.2683,Wild Fly,2,7,121.087
17.3294,GSS Female,3,7,145.909
17.3382,Wild Fly,2,8,138.379
17.3991,GSS Female,3,8,128.411
17.9754,Wild Fly,2,1,107.953
18.0359,GSS Female,3,1,151.576
18.0443,Wild Fly,2,2,444.441
18.1045,GSS Female,3,2,464.115
18.1131,Wild Fly,2,3,308.764
18.1742,GSS Female,3,3,384.28
18.1825,Wild Fly,2,4,112.181
18.2433,GSS Female,3,4,149.098
18.2517,Wild Fly,2,5,95.3722
18.3124,GSS Female,3,5,165.273
18.3206,Wild Fly,2,6,90.8736
18.3817,GSS Female,3,6,167.345
18.3901,Wild Fly,2,7,117.955
18.4513,GSS Female,3,7,145.909
18.4603,Wild Fly,2,8,137.061
18.5207,GSS Female,3,8,129.455
19.0958,Wild Fly,2,1,101.603
19.1569,GSS Female,3,1,150.531
19.1652,Wild Fly,2,2,471.607
19.2256,GSS Female,3,2,506.511
19.2342,Wild Fly,2,3,333.14
19.2952,GSS Female,3,3,418.063
19.3032,Wild Fly,2,4,114.317
19.3639,GSS Female,3,4,149.098
19.3721,Wild Fly,2,5,98.6235
19.4329,GSS Female,3,5,166.346
19.4411,Wild Fly,2,6,90.8736
19.502,GSS Female,3,6,168.418
19.5106,Wild Fly,2,7,128.394
19.572,GSS Female,3,7,148.008
19.5808,Wild Fly,2,8,146.287
19.6423,GSS Female,3,8,131.543
20.2173,Wild Fly,2,1,104.778
20.2777,GSS Female,3,1,150.531
20.2861,Wild Fly,2,2,503.12
20.3467,GSS Female,3,2,553.368
20.3553,Wild Fly,2,3,348.375
20.4164,GSS Female,3,3,456.069
20.4246,Wild Fly,2,4,103.633
20.4849,GSS Female,3,4,145.833
20.4935,Wild Fly,2,5,95.3722
20.5543,GSS Female,3,5,167.42
20.5628,Wild Fly,2,6,91.9063
20.6235,GSS Female,3,6,167.345
20.6321,Wild Fly,2,7,118.999
20.6924,GSS Female,3,7,146.959
20.7012,Wild Fly,2,8,139.697
20.7621,GSS Female,3,8,129.455
21.3362,Wild Fly,2,1,104.778
21.3967,GSS Female,3,1,150.531
21.4049,Wild Fly,2,2,538.98
21.4656,GSS Female,3,2,604.689
21.4741,Wild Fly,2,3,373.767
21.5345,GSS Female,3,3,498.297
21.5428,Wild Fly,2,4,105.77
21.604,GSS Female,3,4,143.657
21.6125,Wild Fly,2,5,96.456
21.6734,GSS Female,3,5,167.42
21.6818,Wild Fly,2,6,90.8736
21.7425,GSS Female,3,6,168.418
21.7511,Wild Fly,2,7,120.043
21.8121,GSS Female,3,7,146.959
21.8211,Wild Fly,2,8,139.697
21.8822,GSS Female,3,8,130.499
22.4558,Wild Fly,2,1,104.778
22.5164,GSS Female,3,1,150.531
22.5252,Wild Fly,2,2,575.926
22.5861,GSS Female,3,2,658.241
22.5946,Wild Fly,2,3,396.112
22.6555,GSS Female,3,3,543.693
22.6639,Wild Fly,2,4,105.77
22.7247,GSS Female,3,4,152.363
22.7329,Wild Fly,2,5,95.3722
22.7932,GSS Female,3,5,166.346
22.8015,Wild Fly,2,6,90.8736
22.8623,GSS Female,3,6,169.49
22.8709,Wild Fly,2,7,120.043
22.9309,GSS Female,3,7,145.909
22.9397,Wild Fly,2,8,141.015
23.0006,GSS Female,3,8,130.499
23.5751,Wild Fly,2,1,104.778
23.6366,GSS Female,3,1,151.576
23.6452,Wild Fly,2,2,610.699
23.7055,GSS Female,3,2,716.255
23.7149,Wild Fly,2,3,421.503
23.7754,GSS Female,3,3,594.368
23.7837,Wild Fly,2,4,105.77
23.8448,GSS Female,3,4,143.657
23.8531,Wild Fly,2,5,96.456
23.9134,GSS Female,3,5,167.42
23.9218,Wild Fly,2,6,90.8736
23.9827,GSS Female,3,6,167.345
23.9912,Wild Fly,2,7,118.999
24.0516,GSS Female,3,7,148.008
24.0604,Wild Fly,2,8,139.697
24.1207,GSS Female,3,8,130.499
24.6959,Wild Fly,2,1,105.837
24.7571,GSS Female,3,1,150.531
24.7653,Wild Fly,2,2,648.732
24.8263,GSS Female,3,2,778.732
24.8347,Wild Fly,2,3,446.895
24.8957,GSS Female,3,3,648.209
24.904,Wild Fly,2,4,104.702
24.9663,GSS Female,3,4,142.568
24.9746,Wild Fly,2,5,95.3722
25.0347,GSS Female,3,5,166.346
25.0431,Wild Fly,2,6,90.8736
25.1038,GSS Female,3,6,169.49
25.1124,Wild Fly,2,7,120.043
25.1732,GSS Female,3,7,146.959
25.182,Wild Fly,2,8,139.697
25.2426,GSS Female,3,8,131.543
25.8172,Wild Fly,2,1,103.72
25.8778,GSS Female,3,1,149.486
25.886,Wild Fly,2,2,681.331
25.9462,GSS Female,3,2,841.209
25.9549,Wild Fly,2,3,474.318
26.0158,GSS Female,3,3,706.273
26.0241,Wild Fly,2,4,105.77
26.0852,GSS Female,3,4,149.098
26.0935,Wild Fly,2,5,95.3722
26.1542,GSS Female,3,5,167.42
26.1624,Wild Fly,2,6,91.9063
26.2233,GSS Female,3,6,169.49
26.2317,Wild Fly,2,7,118.999
26.2921,GSS Female,3,7,148.008
26.3011,Wild Fly,2,8,139.697
26.362,GSS Female,3,8,131.543
26.9374,Wild Fly,2,1,104.778
26.9979,GSS Female,3,1,150.531
27.006,Wild Fly,2,2,719.364
27.0669,GSS Female,3,2,909.265
27.0755,Wild Fly,2,3,501.741
27.1361,GSS Female,3,3,770.672
27.1442,Wild Fly,2,4,105.77
27.2044,GSS Female,3,4,143.657
27.2128,Wild Fly,2,5,96.456
27.2733,GSS Female,3,5,167.42
27.2816,Wild Fly,2,6,91.9063
27.3424,GSS Female,3,6,168.418
27.3507,Wild Fly,2,7,120.043
27.4116,GSS Female,3,7,148.008
27.4206,Wild Fly,2,8,141.015
27.4813,GSS Female,3,8,132.587
28.0567,Wild Fly,2,1,105.837
28.1171,GSS Female,3,1,150.531
28.1253,Wild Fly,2,2,757.397
28.1854,GSS Female,3,2,979.551
28.1942,Wild Fly,2,3,530.18
28.2547,GSS Female,3,3,832.959
28.263,Wild Fly,2,4,105.77
28.3241,GSS Female,3,4,148.01
28.3325,Wild Fly,2,5,95.3722
28.3935,GSS Female,3,5,167.42
28.4018,Wild Fly,2,6,90.8736
28.4624,GSS Female,3,6,168.418
28.4716,Wild Fly,2,7,116.912
28.5317,GSS Female,3,7,149.058
28.5409,Wild Fly,2,8,141.015
28.601,GSS Female,3,8,131.543
29.1748,Wild Fly,2,1,101.603
29.2356,GSS Female,3,1,150.531
29.244,Wild Fly,2,2,793.257
