TIME,NAME,CHANNEL,TUBE,SIGNAL
9.22828,Wild Fly,2,4,136.753
9.28872,GSS Female,3,4,220.927
9.29704,Wild Fly,2,5,110.545
9.35845,GSS Female,3,5,221.08
9.36681,Wild Fly,2,6,114.625
9.42723,GSS Female,3,6,269.253
9.43576,Wild Fly,2,7,179.543
9.49632,GSS Female,3,7,267.675
9.5051,Wild Fly,2,8,173.963
9.56587,GSS Female,3,8,246.382
10.1386,Wild Fly,2,1,150.288
10.1992,GSS Female,3,1,234.16
10.2072,Wild Fly,2,2,144.525
10.2679,GSS Female,3,2,185.2
10.2766,Wild Fly,2,3,131.022
10.3371,GSS Female,3,3,155.19
10.3454,Wild Fly,2,4,142.095
10.4072,GSS Female,3,4,236.163
10.4155,Wild Fly,2,5,115.964
10.4766,GSS Female,3,5,237.178
10.4849,Wild Fly,2,6,117.723
10.5452,GSS Female,3,6,289.635
10.5538,Wild Fly,2,7,186.85
10.6147,GSS Female,3,7,291.818
10.6235,Wild Fly,2,8,181.87
10.6841,GSS Female,3,8,268.305
11.2593,Wild Fly,2,1,156.638
11.3207,GSS Female,3,1,247.749
11.3287,Wild Fly,2,2,149.958
11.3901,GSS Female,3,2,195.241
11.3988,Wild Fly,2,3,134.069
11.4593,GSS Female,3,3,155.19
11.4675,Wild Fly,2,4,149.574
11.5281,GSS Female,3,4,255.753
11.5364,Wild Fly,2,5,119.215
11.5977,GSS Female,3,5,248.983
11.6058,Wild Fly,2,6,123.919
11.6665,GSS Female,3,6,313.235
11.675,Wild Fly,2,7,198.332
11.7364,GSS Female,3,7,318.06
11.7452,Wild Fly,2,8,187.142
11.8062,GSS Female,3,8,291.273
12.3814,Wild Fly,2,1,162.989
12.4423,GSS Female,3,1,262.384
12.4505,Wild Fly,2,2,154.305
12.5114,GSS Female,3,2,205.282
12.5201,Wild Fly,2,3,135.084
12.5811,GSS Female,3,3,159.413
12.5893,Wild Fly,2,4,154.916
12.6501,GSS Female,3,4,264.459
12.6581,Wild Fly,2,5,125.718
12.7189,GSS Female,3,5,264.008
12.7273,Wild Fly,2,6,124.951
12.7881,GSS Female,3,6,338.98
12.7965,Wild Fly,2,7,206.683
12.8571,GSS Female,3,7,346.402
12.8658,Wild Fly,2,8,196.367
12.9267,GSS Female,3,8,320.505
13.5028,Wild Fly,2,1,171.455
13.5637,GSS Female,3,1,279.11
13.5723,Wild Fly,2,2,158.651
13.6326,GSS Female,3,2,213.091
13.6412,Wild Fly,2,3,136.1
13.7019,GSS Female,3,3,160.469
13.71,Wild Fly,2,4,152.779
13.7711,GSS Female,3,4,291.667
13.7794,Wild Fly,2,5,128.969
13.84,GSS Female,3,5,276.886
13.8481,Wild Fly,2,6,143.539
13.9096,GSS Female,3,6,365.799
13.9179,Wild Fly,2,7,221.297
13.9784,GSS Female,3,7,367.396
13.9875,Wild Fly,2,8,202.956
14.0476,GSS Female,3,8,348.693
14.6224,Wild Fly,2,1,176.747
14.683,GSS Female,3,1,301.062
14.6913,Wild Fly,2,2,162.998
14.7521,GSS Female,3,2,225.364
14.7607,Wild Fly,2,3,139.147
14.8219,GSS Female,3,3,162.58
14.8302,Wild Fly,2,4,167.737
14.8908,GSS Female,3,4,309.08
14.9001,Wild Fly,2,5,134.388
14.9604,GSS Female,3,5,297.277
14.9686,Wild Fly,2,6,147.67
15.0292,GSS Female,3,6,397.98
15.0376,Wild Fly,2,7,228.604
15.0984,GSS Female,3,7,408.335
15.1073,Wild Fly,2,8,216.135
15.1681,GSS Female,3,8,383.144
15.7436,Wild Fly,2,1,183.097
15.8037,GSS Female,3,1,323.015
15.8119,Wild Fly,2,2,166.258
15.8729,GSS Female,3,2,236.52
15.8816,Wild Fly,2,3,138.131
15.9428,GSS Female,3,3,164.692
15.951,Wild Fly,2,4,172.01
16.012,GSS Female,3,4,338.464
16.0203,Wild Fly,2,5,132.221
16.0815,GSS Female,3,5,315.522
16.0898,Wild Fly,2,6,141.474
16.1513,GSS Female,3,6,431.235
16.1595,Wild Fly,2,7,240.086
16.2205,GSS Female,3,7,441.925
16.2292,Wild Fly,2,8,222.725
16.2897,GSS Female,3,8,415.508
16.8659,Wild Fly,2,1,191.564
16.9269,GSS Female,3,1,346.013
16.935,Wild Fly,2,2,168.431
16.9962,GSS Female,3,2,249.908
17.0048,Wild Fly,2,3,139.147
17.0655,GSS Female,3,3,165.747
17.0738,Wild Fly,2,4,177.352
17.1343,GSS Female,3,4,356.965
17.1426,Wild Fly,2,5,143.058
17.2036,GSS Female,3,5,336.986
17.2118,Wild Fly,2,6,147.67
17.2724,GSS Female,3,6,462.344
17.2809,Wild Fly,2,7,252.612
17.3418,GSS Female,3,7,476.566
17.3505,Wild Fly,2,8,227.996
17.4117,GSS Female,3,8,452.048
17.9873,Wild Fly,2,1,198.973
18.0478,GSS Female,3,1,370.056
18.0562,Wild Fly,2,2,173.864
18.1172,GSS Female,3,2,265.528
18.1258,Wild Fly,2,3,140.163
18.1865,GSS Female,3,3,167.859
18.1947,Wild Fly,2,4,185.899
18.2554,GSS Female,3,4,388.526
18.264,Wild Fly,2,5,147.393
18.3242,GSS Female,3,5,356.303
18.3323,Wild Fly,2,6,142.506
18.3928,GSS Female,3,6,499.889
18.4017,Wild Fly,2,7,258.876
18.4626,GSS Female,3,7,518.554
18.4715,Wild Fly,2,8,239.857
18.5322,GSS Female,3,8,490.675
19.1064,Wild Fly,2,1,204.265
19.1672,GSS Female,3,1,396.19
19.1756,Wild Fly,2,2,174.951
19.2372,GSS Female,3,2,281.147
19.2456,Wild Fly,2,3,140.163
19.3058,GSS Female,3,3,171.026
19.3142,Wild Fly,2,4,185.899
19.3751,GSS Female,3,4,416.822
19.3834,Wild Fly,2,5,153.896
19.4447,GSS Female,3,5,378.841
19.4529,Wild Fly,2,6,171.421
19.5141,GSS Female,3,6,535.289
19.5227,Wild Fly,2,7,275.577
19.5838,GSS Female,3,7,550.045
19.5926,Wild Fly,2,8,245.129
19.6541,GSS Female,3,8,531.391
20.2275,Wild Fly,2,1,213.79
20.2882,GSS Female,3,1,424.414
20.2964,Wild Fly,2,2,181.471
20.357,GSS Female,3,2,295.65
20.366,Wild Fly,2,3,141.178
20.4266,GSS Female,3,3,173.137
20.4348,Wild Fly,2,4,198.72
20.4962,GSS Female,3,4,445.118
20.5045,Wild Fly,2,5,163.65
20.5654,GSS Female,3,5,406.744
20.5735,Wild Fly,2,6,162.127
20.6338,GSS Female,3,6,578.198
20.6424,Wild Fly,2,7,284.972
20.703,GSS Female,3,7,600.431
20.7119,Wild Fly,2,8,259.626
20.7722,GSS Female,3,8,574.194
21.3444,Wild Fly,2,1,218.024
21.4047,GSS Female,3,1,455.775
21.4133,Wild Fly,2,2,187.991
21.4745,GSS Female,3,2,314.617
21.4835,Wild Fly,2,3,145.241
21.5438,GSS Female,3,3,174.193
21.5521,Wild Fly,2,4,209.404
21.6131,GSS Female,3,4,481.033
21.6214,Wild Fly,2,5,164.734
21.6821,GSS Female,3,5,434.647
21.6904,Wild Fly,2,6,178.649
21.7512,GSS Female,3,6,623.252
21.7596,Wild Fly,2,7,295.41
21.8203,GSS Female,3,7,648.717
21.8297,Wild Fly,2,8,268.851
21.8902,GSS Female,3,8,620.13
22.4646,Wild Fly,2,1,231.782
22.5258,GSS Female,3,1,489.226
22.5341,Wild Fly,2,2,191.251
22.5946,GSS Female,3,2,334.699
22.6032,Wild Fly,2,3,146.257
22.6643,GSS Female,3,3,178.416
22.6724,Wild Fly,2,4,213.677
22.7327,GSS Female,3,4,518.035
22.7421,Wild Fly,2,5,173.404
22.8022,GSS Female,3,5,462.55
22.8105,Wild Fly,2,6,186.911
22.8715,GSS Female,3,6,667.234
22.8799,Wild Fly,2,7,310.024
22.9411,GSS Female,3,7,692.805
22.9499,Wild Fly,2,8,278.076
23.0109,GSS Female,3,8,666.066
23.586,Wild Fly,2,1,238.133
23.6466,GSS Female,3,1,523.723
23.6546,Wild Fly,2,2,193.424
23.7156,GSS Female,3,2,354.781
23.7246,Wild Fly,2,3,148.288
23.7851,GSS Female,3,3,179.472
23.7938,Wild Fly,2,4,217.951
23.8543,GSS Female,3,4,559.391
23.8629,Wild Fly,2,5,176.655
23.924,GSS Female,3,5,493.673
23.9325,Wild Fly,2,6,200.335
23.9938,GSS Female,3,6,717.652
24.0021,Wild Fly,2,7,323.594
24.0625,GSS Female,3,7,737.942
24.0716,Wild Fly,2,8,283.348
24.1323,GSS Female,3,8,716.177
24.7097,Wild Fly,2,1,247.658
24.7749,GSS Female,3,1,560.31
24.7892,Wild Fly,2,2,195.598
24.855,GSS Female,3,2,378.209
24.8699,Wild Fly,2,3,149.304
24.9354,GSS Female,3,3,181.583
24.9459,Wild Fly,2,4,230.771
25.007,GSS Female,3,4,596.393
25.0153,Wild Fly,2,5,186.409
25.0756,GSS Female,3,5,528.016
25.0839,Wild Fly,2,6,196.204
25.1438,GSS Female,3,6,768.07
25.1522,Wild Fly,2,7,336.121
25.2129,GSS Female,3,7,795.676
25.2217,Wild Fly,2,8,296.527
25.2831,GSS Female,3,8,768.377
25.8584,Wild Fly,2,1,252.95
25.9192,GSS Female,3,1,601.079
25.9272,Wild Fly,2,2,203.204
25.9872,GSS Female,3,2,403.87
25.9972,Wild Fly,2,3,148.288
26.0576,GSS Female,3,3,186.862
26.0659,Wild Fly,2,4,240.387
26.1264,GSS Female,3,4,638.837
26.1346,Wild Fly,2,5,191.828
26.1957,GSS Female,3,5,563.432
26.204,Wild Fly,2,6,208.596
26.2647,GSS Female,3,6,820.633
26.2732,Wild Fly,2,7,346.559
26.3343,GSS Female,3,7,848.161
26.3429,Wild Fly,2,8,307.07
26.403,GSS Female,3,8,822.664
26.9779,Wild Fly,2,1,264.592
27.0385,GSS Female,3,1,642.893
27.0472,Wild Fly,2,2,208.637
27.108,GSS Female,3,2,429.53
27.1167,Wild Fly,2,3,150.319
27.178,GSS Female,3,3,190.029
27.1863,Wild Fly,2,4,250.002
27.2479,GSS Female,3,4,688.9
27.2562,Wild Fly,2,5,196.163
27.3168,GSS Female,3,5,602.067
27.325,Wild Fly,2,6,220.988
27.3853,GSS Female,3,6,874.269
27.3938,Wild Fly,2,7,358.042
27.4546,GSS Female,3,7,903.795
27.4635,Wild Fly,2,8,317.613
27.5247,GSS Female,3,8,880.084
28.098,Wild Fly,2,1,270.942
28.1586,GSS Female,3,1,684.708
28.167,Wild Fly,2,2,214.071
28.227,GSS Female,3,2,459.653
28.2355,Wild Fly,2,3,155.398
28.2967,GSS Female,3,3,194.252
28.305,Wild Fly,2,4,259.618
28.3659,GSS Female,3,4,735.697
28.3742,Wild Fly,2,5,201.582
28.4357,GSS Female,3,5,640.702
28.444,Wild Fly,2,6,225.119
28.5049,GSS Female,3,6,934.342
28.5139,Wild Fly,2,7,370.568
28.5743,GSS Female,3,7,963.628
28.5835,Wild Fly,2,8,336.064
28.6438,GSS Female,3,8,935.415
29.2198,Wild Fly,2,1,280.467
29.2808,GSS Female,3,1,729.658
29.2891,Wild Fly,2,2,221.677
29.3497,GSS Female,3,2,489.776
29.3584,Wild Fly,2,3,154.382
29.4189,GSS Female,3,3,199.53
29.427,Wild Fly,2,4,266.028
29.4875,GSS Female,3,4,784.671
29.4965,Wild Fly,2,5,210.252
29.5579,GSS Female,3,5,682.557
29.5662,Wild Fly,2,6,239.576
29.6269,GSS Female,3,6,991.196
29.6352,Wild Fly,2,7,386.226
29.6957,GSS Female,3,7,1018.21
29.7046,Wild Fly,2,8,342.653
29.7653,GSS Female,3,8,993.878
30.3395,Wild Fly,2,1,293.168
30.4051,GSS Female,3,1,778.789
30.4138,Wild Fly,2,2,226.024
30.4743,GSS Female,3,2,524.361
30.4834,Wild Fly,2,3,155.398
30.5444,GSS Female,3,3,204.809
30.5528,Wild Fly,2,4,277.78
30.6134,GSS Female,3,4,840.175
30.6217,Wild Fly,2,5,218.923
30.6826,GSS Female,3,5,726.558
30.6914,Wild Fly,2,6,249.903
30.752,GSS Female,3,6,1052.34
30.7603,Wild Fly,2,7,400.84
30.8205,GSS Female,3,7,1078.05
30.8299,Wild Fly,2,8,357.15
30.8908,GSS Female,3,8,1051.3
31.4651,Wild Fly,2,1,300.576
31.5266,GSS Female,3,1,830.012
31.535,Wild Fly,2,2,232.544
31.5959,GSS Female,3,2,557.831
31.6045,Wild Fly,2,3,157.429
31.6662,GSS Female,3,3,209.032
31.6742,Wild Fly,2,4,282.054
31.7348,GSS Female,3,4,892.413
31.7432,Wild Fly,2,5,226.509
31.8041,GSS Female,3,5,772.706
31.8123,Wild Fly,2,6,257.131
31.8729,GSS Female,3,6,1109.2
31.8814,Wild Fly,2,7,411.278
31.9417,GSS Female,3,7,1138.93
31.9508,Wild Fly,2,8,363.74
32.0118,GSS Female,3,8,1113.94
32.5864,Wild Fly,2,1,311.16
32.6468,GSS Female,3,1,878.098
32.6551,Wild Fly,2,2,240.15
32.716,GSS Female,3,2,594.648
32.725,Wild Fly,2,3,160.476
32.786,GSS Female,3,3,214.31
32.7942,Wild Fly,2,4,293.806
32.855,GSS Female,3,4,944.652
32.8633,Wild Fly,2,5,233.012
32.9238,GSS Female,3,5,818.854
32.932,Wild Fly,2,6,270.556
32.9925,GSS Female,3,6,1171.41
33.0012,Wild Fly,2,7,421.717
33.0613,GSS Female,3,7,1197.71
33.0703,Wild Fly,2,8,376.919
33.1312,GSS Female,3,8,1174.49
33.7061,Wild Fly,2,1,318.568
33.7667,GSS Female,3,1,930.366
33.775,Wild Fly,2,2,243.41
33.8356,GSS Female,3,2,634.812
33.844,Wild Fly,2,3,160.476
33.9044,GSS Female,3,3,220.644
33.9127,Wild Fly,2,4,304.49
33.9732,GSS Female,3,4,1001.24
33.9816,Wild Fly,2,5,242.766
34.0426,GSS Female,3,5,869.294
34.051,Wild Fly,2,6,281.915
34.1124,GSS Female,3,6,1237.92
34.121,Wild Fly,2,7,436.331
34.181,GSS Female,3,7,1261.74
34.19,Wild Fly,2,8,383.508
34.2516,GSS Female,3,8,1240.26
34.8252,Wild Fly,2,1,330.211
34.8856,GSS Female,3,1,983.679
34.894,Wild Fly,2,2,251.017
34.9546,GSS Female,3,2,673.86
34.9633,Wild Fly,2,3,161.492
35.0246,GSS Female,3,3,228.034
35.033,Wild Fly,2,4,310.9
35.0942,GSS Female,3,4,1058.92
35.1026,Wild Fly,2,5,254.687
35.163,GSS Female,3,5,919.735
35.1715,Wild Fly,2,6,290.176
35.2315,GSS Female,3,6,1301.21
35.24,Wild Fly,2,7,451.988
35.3011,GSS Female,3,7,1318.43
35.31,Wild Fly,2,8,395.369
35.3712,GSS Female,3,8,1295.59
35.9459,Wild Fly,2,1,340.794
36.0069,GSS Female,3,1,1042.22
36.0151,Wild Fly,2,2,253.19
36.0752,GSS Female,3,2,716.255
36.0839,Wild Fly,2,3,164.539
36.1449,GSS Female,3,3,234.369
36.1534,Wild Fly,2,4,323.721
36.2142,GSS Female,3,4,1119.87
36.2226,Wild Fly,2,5,257.938
36.2831,GSS Female,3,5,973.395
36.2915,Wild Fly,2,6,301.535
36.3525,GSS Female,3,6,1365.58
36.3609,Wild Fly,2,7,465.558
36.4216,GSS Female,3,7,1382.46
36.4304,Wild Fly,2,8,407.23
36.4912,GSS Female,3,8,1358.23
37.0663,Wild Fly,2,1,351.378
37.127,GSS Female,3,1,1097.62
37.1354,Wild Fly,2,2,262.97
37.1964,GSS Female,3,2,760.881
37.2049,Wild Fly,2,3,164.539
37.266,GSS Female,3,3,242.814
37.2743,Wild Fly,2,4,332.268
37.3349,GSS Female,3,4,1178.64
37.3439,Wild Fly,2,5,267.692
37.4043,GSS Female,3,5,1027.06
37.4128,Wild Fly,2,6,312.894
37.4736,GSS Female,3,6,1428.87
37.482,Wild Fly,2,7,479.129
37.5424,GSS Female,3,7,1441.24
37.5514,Wild Fly,2,8,416.456
37.6118,GSS Female,3,8,1418.78
38.1869,Wild Fly,2,1,359.845
38.2473,GSS Female,3,1,1155.12
38.2564,Wild Fly,2,2,271.663
38.3167,GSS Female,3,2,807.739
38.3253,Wild Fly,2,3,168.601
38.3862,GSS Female,3,3,252.316
38.3948,Wild Fly,2,4,340.815
38.4557,GSS Female,3,4,1238.5
38.4642,Wild Fly,2,5,274.195
38.5255,GSS Female,3,5,1082.86
38.5338,Wild Fly,2,6,321.156
38.595,GSS Female,3,6,1492.16
38.6033,Wild Fly,2,7,495.83
38.6633,GSS Female,3,7,1501.08
38.6727,Wild Fly,2,8,430.953
38.7331,GSS Female,3,8,1478.29
39.309,Wild Fly,2,1,372.545
39.3698,GSS Female,3,1,1210.52
39.378,Wild Fly,2,2,278.183
39.4389,GSS Female,3,2,857.944
39.4482,Wild Fly,2,3,172.664
39.509,GSS Female,3,3,260.762
39.517,Wild Fly,2,4,351.499
39.578,GSS Female,3,4,1301.62
39.5864,Wild Fly,2,5,281.781
39.6473,GSS Female,3,5,1140.81
39.6556,Wild Fly,2,6,329.417
39.716,GSS Female,3,6,1560.81
39.7247,Wild Fly,2,7,503.137
39.7855,GSS Female,3,7,1563.01
39.7945,Wild Fly,2,8,446.767
39.8553,GSS Female,3,8,1535.71
40.4326,Wild Fly,2,1,381.012
40.4931,GSS Female,3,1,1270.11
40.5014,Wild Fly,2,2,284.703
40.5625,GSS Female,3,2,905.918
40.5711,Wild Fly,2,3,174.695
40.6319,GSS Female,3,3,270.263
40.6401,Wild Fly,2,4,364.32
40.7011,GSS Female,3,4,1363.65
40.7093,Wild Fly,2,5,292.619
40.7699,GSS Female,3,5,1200.91
40.7782,Wild Fly,2,6,346.972
40.8387,GSS Female,3,6,1623.03
40.8477,Wild Fly,2,7,520.883
40.9084,GSS Female,3,7,1619.69
40.9175,Wild Fly,2,8,454.675
40.9781,GSS Female,3,8,1594.17
41.5526,Wild Fly,2,1,394.771
41.6136,GSS Female,3,1,1328.65
41.622,Wild Fly,2,2,293.396
41.6825,GSS Female,3,2,957.238
41.691,Wild Fly,2,3,179.774
41.7514,GSS Female,3,3,280.82
41.761,Wild Fly,2,4,372.867
41.8213,GSS Female,3,4,1424.6
41.8296,Wild Fly,2,5,298.038
41.8902,GSS Female,3,5,1256.72
41.8986,Wild Fly,2,6,348.005
41.9595,GSS Female,3,6,1690.61
41.9682,Wild Fly,2,7,529.233
42.029,GSS Female,3,7,1677.43
42.038,Wild Fly,2,8,470.49
42.0986,GSS Female,3,8,1651.59
42.6734,Wild Fly,2,1,405.355
42.7346,GSS Female,3,1,1384.05
42.7427,Wild Fly,2,2,299.916
42.8036,GSS Female,3,2,1011.91
42.8125,Wild Fly,2,3,179.774
42.8735,GSS Female,3,3,293.489
42.882,Wild Fly,2,4,385.687
42.943,GSS Female,3,4,1487.72
42.9514,Wild Fly,2,5,302.373
43.0128,GSS Female,3,5,1318.97
43.0208,Wild Fly,2,6,363.495
43.081,GSS Female,3,6,1750.68
43.0966,Wild Fly,2,7,543.847
43.1614,GSS Female,3,7,1735.16
43.1766,Wild Fly,2,8,482.351
43.2406,GSS Female,3,8,1705.88
43.8231,Wild Fly,2,1,413.821
43.8838,GSS Female,3,1,1447.82
43.8919,Wild Fly,2,2,307.523
43.9525,GSS Female,3,2,1067.69
43.9612,Wild Fly,2,3,184.852
44.0223,GSS Female,3,3,305.102
44.0305,Wild Fly,2,4,400.645
44.0908,GSS Female,3,4,1545.4
44.0994,Wild Fly,2,5,317.546
44.1598,GSS Female,3,5,1377.99
44.1683,Wild Fly,2,6,373.821
44.2294,GSS Female,3,6,1809.68
44.2378,Wild Fly,2,7,557.418
44.2986,GSS Female,3,7,1790.8
44.3075,Wild Fly,2,8,494.212
44.368,GSS Female,3,8,1757.04
44.9425,Wild Fly,2,1,422.288
45.0027,GSS Female,3,1,1503.22
45.0109,Wild Fly,2,2,315.129
45.072,GSS Female,3,2,1123.47
45.0807,Wild Fly,2,3,188.915
45.1412,GSS Female,3,3,319.882
45.1498,Wild Fly,2,4,403.85
45.2105,GSS Female,3,4,1605.26
45.2188,Wild Fly,2,5,325.132
45.2798,GSS Female,3,5,1438.09
45.2881,Wild Fly,2,6,382.082
45.3499,GSS Female,3,6,1867.61
45.3582,Wild Fly,2,7,572.031
45.4187,GSS Female,3,7,1845.38
45.4276,Wild Fly,2,8,506.073
45.488,GSS Female,3,8,1811.32
46.0627,Wild Fly,2,1,441.339
46.1235,GSS Female,3,1,1561.76
46.1317,Wild Fly,2,2,324.909
46.1925,GSS Female,3,2,1180.37
46.2014,Wild Fly,2,3,191.962
46.2617,GSS Female,3,3,334.662
46.2707,Wild Fly,2,4,415.602
46.3307,GSS Female,3,4,1667.29
46.3391,Wild Fly,2,5,331.635
46.3997,GSS Female,3,5,1498.19
46.4083,Wild Fly,2,6,397.572
46.469,GSS Female,3,6,1923.39
46.4776,Wild Fly,2,7,584.558
46.5384,GSS Female,3,7,1894.72
46.5473,Wild Fly,2,8,519.252
46.609,GSS Female,3,8,1856.21
47.1845,Wild Fly,2,1,449.806
47.245,GSS Female,3,1,1619.25
47.2532,Wild Fly,2,2,331.429
47.3144,GSS Female,3,2,1236.15
47.3232,Wild Fly,2,3,195.009
47.3845,GSS Female,3,3,352.609
47.393,Wild Fly,2,4,429.491
47.4537,GSS Female,3,4,1724.97
47.462,Wild Fly,2,5,339.222
47.5228,GSS Female,3,5,1555.07
47.5309,Wild Fly,2,6,407.899
47.5918,GSS Female,3,6,1975.96
47.6002,Wild Fly,2,7,598.128
47.6613,GSS Female,3,7,1943
47.6703,Wild Fly,2,8,531.113
47.7315,GSS Female,3,8,1905.28
48.3072,Wild Fly,2,1,465.681
48.3683,GSS Female,3,1,1670.48
48.3763,Wild Fly,2,2,339.036
48.4373,GSS Female,3,2,1293.05
48.4463,Wild Fly,2,3,198.056
48.5068,GSS Female,3,3,367.389
48.5154,Wild Fly,2,4,440.175
48.5765,GSS Female,3,4,1782.65
48.5849,Wild Fly,2,5,348.976
48.6463,GSS Female,3,5,1617.32
48.6546,Wild Fly,2,6,420.291
48.7157,GSS Female,3,6,2024.23
48.7243,Wild Fly,2,7,611.698
48.7851,GSS Female,3,7,1989.19
48.794,Wild Fly,2,8,541.656
48.8549,GSS Female,3,8,1952.26
49.4282,Wild Fly,2,1,476.265
49.4891,GSS Female,3,1,1724.84
49.4974,Wild Fly,2,2,347.729
49.558,GSS Female,3,2,1348.84
49.5667,Wild Fly,2,3,204.15
49.6278,GSS Female,3,3,387.447
49.6363,Wild Fly,2,4,452.996
49.6969,GSS Female,3,4,1830.54
49.7052,Wild Fly,2,5,360.897
